retweeted,text,in_reply_to_user_id,favorited,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_screen_name,created_at,is_quote_status,contributors,source,retweeted_status,metadata,retweet_count,truncated,favorite_count,in_reply_to_user_id_str,id_str,entities,geo,id,user,lang,coordinates,place
false,RT @M2MChannelTTV: How @Dell supports telcos from #Cloud to edge https://t.co/KNSSteH0SB #IoT https://t.co/qnwcuQ2oeG,,false,,,,Fri Oct 07 19:30:02 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","false|How @Dell supports telcos from #Cloud to edge https://t.co/KNSSteH0SB #IoT https://t.co/qnwcuQ2oeG|null|false|null|null|false|null|Fri Oct 07 13:36:07 +0000 2016|false|null|<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>|https://t.co/qnwcuQ2oeG|fit|680|383|fit|1200|675|crop|150|150|fit|1920|1080|pic.twitter.com/qnwcuQ2oeG|75|98|photo|784386825293004800|https://pbs.twimg.com/media/CuKzqWgWAAAKn2C.jpg|https://twitter.com/M2MChannelTTV/status/784386829059497984/photo/1|http://pbs.twimg.com/media/CuKzqWgWAAAKn2C.jpg|784386825293004800|en|recent|6|false|8|null|784386829059497984|Cloud|31|37|IoT|70|74|58561993|Dell|4|9|58561993|Dell|46|69|https://t.co/KNSSteH0SB|http://bit.ly/2d8rMIl|bit.ly/2d8rMIl|https://t.co/qnwcuQ2oeG|fit|680|383|fit|1200|675|crop|150|150|fit|1920|1080|pic.twitter.com/qnwcuQ2oeG|75|98|photo|784386825293004800|https://pbs.twimg.com/media/CuKzqWgWAAAKn2C.jpg|https://twitter.com/M2MChannelTTV/status/784386829059497984/photo/1|http://pbs.twimg.com/media/CuKzqWgWAAAKn2C.jpg|784386825293004800||null|784386829059498000|false|http://pbs.twimg.com/profile_images/478940944335519744/q6cXmnB1_normal.jpeg|http://t.co/tlQn3HeogA|0084B4|C0DEED|57|5|C0DEED|false|false|false|false|Tue May 22 15:00:46 +0000 2012|false|Hawaii|en|false||https://pbs.twimg.com/profile_banners/587491087/1360168148|true|DDEEF6|64|267|false|https://pbs.twimg.com/profile_images/478940944335519744/q6cXmnB1_normal.jpeg|false|https://abs.twimg.com/images/themes/theme1/bg.png|false|587491087||0|22|http://t.co/tlQn3HeogA|http://www.telecomtv.com/m2m|telecomtv.com/m2m|333333|587491087|false|false|TelecomTV M2M|-36000|611|http://abs.twimg.com/images/themes/theme1/bg.png|true|TelecomTV|M2MChannelTTV|en|null|null",en|recent,6,false,0,,784475893712445441,Cloud|50|56|IoT|89|93|587491087|TelecomTV M2M|3|17|587491087|M2MChannelTTV|58561993|Dell|23|28|58561993|Dell|65|88|https://t.co/KNSSteH0SB|http://bit.ly/2d8rMIl|bit.ly/2d8rMIl|https://t.co/qnwcuQ2oeG|587491087|587491087|photo|784386825293004800|784386829059497984|pic.twitter.com/qnwcuQ2oeG|784386825293004800|fit|680|383|fit|1200|675|crop|150|150|fit|1920|1080|784386829059498000|94|117|https://pbs.twimg.com/media/CuKzqWgWAAAKn2C.jpg|https://twitter.com/M2MChannelTTV/status/784386829059497984/photo/1|http://pbs.twimg.com/media/CuKzqWgWAAAKn2C.jpg|,,784475893712445400,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@raoshaabrocky1 - Looping in @DellCares for assistance.,163766791,false,784436864375599100,784436864375599105,raoshaabrocky1,Fri Oct 07 19:21:01 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,1,163766791,784473623591608320,|163766791|Rocky handsome|0|15|163766791|raoshaabrocky1|16519133|DellCares|29|39|16519133|DellCares||,,784473623591608300,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@chewbacca_brah - Thanks for your interest! Our sales team is best-equipped to assist further. You can reach them at https://t.co/AHDYq356ES,775210648028450800,false,784420559744491500,784420559744491520,chewbacca_brah,Fri Oct 07 19:20:00 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,775210648028450816,784473369848799232,|775210648028450816|Manuel Espinoza|0|15|775210648028450800|chewbacca_brah|117|140|https://t.co/AHDYq356ES|http://dell.com/chat|dell.com/chat|,,784473369848799200,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,Check out @jburton's blog post and see why #DellEMCWorld is not to be missed! https://t.co/RytOFWIexI https://t.co/MsGIOh277N,,false,,,,Fri Oct 07 18:59:01 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,14,false,19,,784468087571611649,DellEMCWorld|43|56|14119871|Jeremy Burton|10|18|14119871|jburton|78|101|https://t.co/RytOFWIexI|http://del.ly/6015BhfcF|del.ly/6015BhfcF|https://t.co/MsGIOh277N|fit|462|259|fit|462|259|crop|150|150|fit|462|259|pic.twitter.com/MsGIOh277N|102|125|photo|784468085856149505|https://pbs.twimg.com/media/CuL9kVsWIAEeEAq.jpg|https://twitter.com/Dell/status/784468087571611649/photo/1|http://pbs.twimg.com/media/CuL9kVsWIAEeEAq.jpg|784468085856149500|,,784468087571611600,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@MalikBTE210 - We certainly hope so! :),777943410250514400,false,784433541698445300,784433541698445312,MalikBTE210,Fri Oct 07 18:30:00 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,777943410250514432,784460786869633028,|777943410250514432|Malik Mayweather|0|12|777943410250514400|MalikBTE210||,,784460786869633000,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@awitttwits - Looping in @DellCares for assistance.,24209326,false,784407132082958300,784407132082958336,awitttwits,Fri Oct 07 18:20:00 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,1,24209326,784458268857004032,|24209326|Ava Witt|0|11|24209326|awitttwits|16519133|DellCares|25|35|16519133|DellCares||,,784458268857004000,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@aadigod - Thank you for being our customer!,571640884,false,784400810813689900,784400810813689856,aadigod,Fri Oct 07 18:15:00 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,571640884,784457011123646464,|571640884|Aaditya Jhunjhunwala|0|8|571640884|aadigod||,,784457011123646500,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,Our #DellLatitude 11 3160 wins at the 34th Annual Awards of Excellence by Tech &amp; Learning Magazine:… https://t.co/AhjEh4J0bA,,false,,,,Fri Oct 07 17:40:01 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,8,true,20,,784448208739196928,DellLatitude|4|17||105|128|https://t.co/AhjEh4J0bA|https://twitter.com/i/web/status/784448208739196928|twitter.com/i/web/status/7…|,,784448208739196900,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@KatherineHJones - Thanks! Just one part of our #LegacyofGood plan: https://t.co/0SmSbdGOWw,104918689,false,784433776403292200,784433776403292164,KatherineHJones,Fri Oct 07 17:30:02 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,104918689,784445695285682177,LegacyofGood|48|61|104918689|Katie Jones|0|16|104918689|KatherineHJones|68|91|https://t.co/0SmSbdGOWw|http://del.ly/6019869vz|del.ly/6019869vz|,,784445695285682200,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@crm_plf - Thanks for sharing!,130806148,false,784386483427958800,784386483427958785,crm_plf,Fri Oct 07 16:47:00 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,1,130806148,784434866066694144,|130806148|Patrice Le Foll|0|8|130806148|crm_plf||,,784434866066694100,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@weatherilt - Regret to hear you had a bad experience. Our @DellCaresPRO team can assist here with #DellLatitude issues.,43726610,false,784382151974326300,784382151974326273,weatherilt,Fri Oct 07 16:44:34 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,43726610,784434252079325184,DellLatitude|99|112|43726610|(((Weatherilt)))|0|11|43726610|weatherilt|256434584|Dell Cares PRO|59|72|256434584|DellCaresPRO||,,784434252079325200,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@GalbersGaming - Looping in our @DellCares team for assistance.,784375421240574000,false,784377687154491400,784377687154491392,GalbersGaming,Fri Oct 07 16:42:54 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,784375421240573952,784433834783801344,|784375421240573952|GalbersGaming|0|14|784375421240574000|GalbersGaming|16519133|DellCares|32|42|16519133|DellCares||,,784433834783801300,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@helenaalouiise - Would you like our @DellCares team to help troubleshoot the issue?,23563109,false,784359027245330400,784359027245330432,helenaalouiise,Fri Oct 07 16:40:25 +0000 2016,false,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",,en|recent,0,false,0,23563109,784433205965365248,|23563109|Helena Dominish|0|15|23563109|helenaalouiise|16519133|DellCares|37|47|16519133|DellCares||,,784433205965365200,"false|http://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|http://t.co/ylCLGP1Fxo|0085C3|0085C3|2904|3345|FFFFFF|false|false|false|true|Mon Jul 20 19:18:00 +0000 2009|false|Central Time (US & Canada)|en|false|Official news from Dell. Need Support? Tweet @DellCares; Business Support: @DellCaresPro; Global Support List: https://t.co/fcRbbO118u|https://pbs.twimg.com/profile_banners/58561993/1474643366|false|FFFFFF|3644|598925|true|https://pbs.twimg.com/profile_images/775301770151014400/s2ansX13_normal.jpg|false|https://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|false|58561993|111|134|https://t.co/fcRbbO118u|http://bit.ly/Dell_TwitterSupport|bit.ly/Dell_TwitterSu…|0|22|http://t.co/ylCLGP1Fxo|http://Dell.com|Dell.com|444444|58561993|false|false|Dell|-18000|30827|http://pbs.twimg.com/profile_background_images/674933314675937280/oSTgAsIW.png|true|Round Rock, TX and Global |Dell",en,,
false,@paulbensonsucks Hi there. Try the troubleshooting steps here: https://t.co/XNiTsoEQqW. Let us know how it goes.,26410254,false,784826276154597400,784826276154597376,paulbensonsucks,Sat Oct 08 19:03:01 +0000 2016,false,,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>",,en|recent,1,false,0,26410254,784831483999621120,|26410254|Fall BOOnson Spooks!|0|16|26410254|paulbensonsucks|63|86|https://t.co/XNiTsoEQqW|http://goo.gl/CCCi2x|goo.gl/CCCi2x|,,784831483999621100,"false|http://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|http://t.co/rDbC0QWtg8|ABB8C2|FAFAFA|55|357|FFFFFF|false|false|false|false|Tue Oct 26 00:39:56 +0000 2010|false|Pacific Time (US & Canada)|en|false|Phones and tablets from Google.|https://pbs.twimg.com/profile_banners/207773069/1443543478|false|DDEEF6|11585|1237008|true|https://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|false|https://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|false|207773069||0|22|http://t.co/rDbC0QWtg8|http://google.com/nexus|google.com/nexus|333333|207773069|false|false|Nexus|-25200|29874|http://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|true|Mountain View, CA|googlenexus",en,,
false,"@maxtorres999 Hi Mathew. If you're interested in VoLTE on your Nexus, we recommend you contact your carrier to ask about availability.",562959884,false,784812598776717300,784812598776717313,maxtorres999,Sat Oct 08 18:08:12 +0000 2016,false,,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>",,en|recent,0,false,1,562959884,784817688996700161,|562959884|Mathew Dominic|0|13|562959884|maxtorres999||,,784817688996700200,"false|http://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|http://t.co/rDbC0QWtg8|ABB8C2|FAFAFA|55|357|FFFFFF|false|false|false|false|Tue Oct 26 00:39:56 +0000 2010|false|Pacific Time (US & Canada)|en|false|Phones and tablets from Google.|https://pbs.twimg.com/profile_banners/207773069/1443543478|false|DDEEF6|11585|1237008|true|https://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|false|https://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|false|207773069||0|22|http://t.co/rDbC0QWtg8|http://google.com/nexus|google.com/nexus|333333|207773069|false|false|Nexus|-25200|29874|http://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|true|Mountain View, CA|googlenexus",en,,
false,@coolsamster Got it. Let's discuss the next steps over DM to connect you to a specialist.,120688747,false,784804937859407900,784804937859407872,coolsamster,Sat Oct 08 17:34:47 +0000 2016,false,,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>",,en|recent,0,false,0,120688747,784809278573912065,|120688747|swaminathan|0|12|120688747|coolsamster||,,784809278573912000,"false|http://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|http://t.co/rDbC0QWtg8|ABB8C2|FAFAFA|55|357|FFFFFF|false|false|false|false|Tue Oct 26 00:39:56 +0000 2010|false|Pacific Time (US & Canada)|en|false|Phones and tablets from Google.|https://pbs.twimg.com/profile_banners/207773069/1443543478|false|DDEEF6|11585|1237008|true|https://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|false|https://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|false|207773069||0|22|http://t.co/rDbC0QWtg8|http://google.com/nexus|google.com/nexus|333333|207773069|false|false|Nexus|-25200|29874|http://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|true|Mountain View, CA|googlenexus",en,,
false,@coolsamster Hi Swaminathan. Have you tried a soft reboot by holding down the power button for 15 seconds? Let us know if that works.,120688747,false,784799880040460300,784799880040460289,coolsamster,Sat Oct 08 17:07:25 +0000 2016,false,,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>",,en|recent,0,false,0,120688747,784802391862509568,|120688747|swaminathan|0|12|120688747|coolsamster||,,784802391862509600,"false|http://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|http://t.co/rDbC0QWtg8|ABB8C2|FAFAFA|55|357|FFFFFF|false|false|false|false|Tue Oct 26 00:39:56 +0000 2010|false|Pacific Time (US & Canada)|en|false|Phones and tablets from Google.|https://pbs.twimg.com/profile_banners/207773069/1443543478|false|DDEEF6|11585|1237008|true|https://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|false|https://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|false|207773069||0|22|http://t.co/rDbC0QWtg8|http://google.com/nexus|google.com/nexus|333333|207773069|false|false|Nexus|-25200|29874|http://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|true|Mountain View, CA|googlenexus",en,,
false,@dupreeben You're welcome. Keep us updated on how it goes.,11802382,false,784795122525286400,784795122525286400,dupreeben,Sat Oct 08 16:46:45 +0000 2016,false,,"<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>",,en|recent,0,false,0,11802382,784797190514409472,|11802382|Ben DuPree|0|10|11802382|dupreeben||,,784797190514409500,"false|http://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|http://t.co/rDbC0QWtg8|ABB8C2|FAFAFA|55|357|FFFFFF|false|false|false|false|Tue Oct 26 00:39:56 +0000 2010|false|Pacific Time (US & Canada)|en|false|Phones and tablets from Google.|https://pbs.twimg.com/profile_banners/207773069/1443543478|false|DDEEF6|11585|1237008|true|https://pbs.twimg.com/profile_images/648894436861067265/lI_IbD1v_normal.jpg|false|https://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|false|207773069||0|22|http://t.co/rDbC0QWtg8|http://google.com/nexus|google.com/nexus|333333|207773069|false|false|Nexus|-25200|29874|http://pbs.twimg.com/profile_background_images/378800000106208401/a0dd8061366d52b421d8db8c38cbbc4f.jpeg|true|Mountain View, CA|googlenexus",en,,
